#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,max info loss,Method,Run,n,f,mf,n_clusters,algorithm,n_components,gini,p value
53.47555555555555,0.10673875381371915,106.66666666666667,18.773333333333333,0.45006674661781243,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,15.0,Birch,,,
39.480000000000004,0.09711841945216666,105.0,14.069999999999999,0.4177450867838718,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,20.0,Birch,,,
31.283199999999997,0.08699998556821377,104.0,11.44,0.3828062449248857,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,25.0,Birch,,,
30.03550295857988,0.08751529883812263,103.84615384615384,11.023668639053255,0.3653194915286439,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,26.0,Birch,,,
25.90222222222222,0.08051061677542624,103.33333333333333,9.954444444444444,0.35522402372610523,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,30.0,Birch,,,
22.099591836734692,0.07655142116789312,102.85714285714286,8.728163265306122,0.3257123867567909,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,35.0,Birch,,,
19.27,0.07372542595070422,102.5,8.0975,0.3115889060736214,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,40.0,Birch,,,
17.08246913580247,0.07014026780802761,102.22222222222223,7.359999999999999,0.28431733590827296,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,45.0,Birch,,,
15.3408,0.06376888062952665,102.0,6.7932,0.2526836205332207,0,0,0.0,0.0,0.0,,Birch,1,1050,100,0.4,50.0,Birch,,,
156.92857142857142,0.1437892412764024,100.0,20.75,0.2147749414283109,38,27,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.2,0.7
156.92857142857142,0.14373438946573372,100.0,20.75,0.22033067453901886,38,27,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.2,0.75
156.92857142857142,0.1436800464806039,100.0,20.75,0.22297796146211293,38,27,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.2,0.8
156.92857142857142,0.14238829444753717,100.0,20.75,0.2234818636161062,38,27,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.2,0.85
156.92857142857142,0.13973920408291518,100.0,20.75,0.2151931561113672,38,27,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.2,0.9
159.78181818181818,0.14557301260539487,100.0,21.12727272727273,0.2212694720438119,38,26,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.25,0.7
159.78181818181818,0.14551716348907764,100.0,21.12727272727273,0.22692621848380548,38,26,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.25,0.75
159.78181818181818,0.14546183244967273,100.0,21.12727272727273,0.2296216378964103,38,26,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.25,0.8
159.78181818181818,0.1441465940160048,100.0,21.12727272727273,0.2301347019077489,38,26,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.25,0.85
159.78181818181818,0.14144933837202603,100.0,21.12727272727273,0.22169529063019647,38,26,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.25,0.9
195.2888888888889,0.14302415050723347,100.0,25.822222222222223,0.27027417242370644,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.3,0.7
195.2888888888889,0.14302621536776008,100.0,25.822222222222223,0.275653710353384,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.3,0.75
195.2888888888889,0.14295858854182078,100.0,25.822222222222223,0.2789481118576788,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.3,0.8
195.2888888888889,0.14292038457984088,100.0,25.822222222222223,0.28085605986136947,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.3,0.85
195.2888888888889,0.1428653251361706,100.0,25.822222222222223,0.27378690463738464,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.3,0.9
195.2888888888889,0.14302415050723347,100.0,25.822222222222223,0.27027417242370644,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.35,0.7
195.2888888888889,0.14302621536776008,100.0,25.822222222222223,0.275653710353384,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.35,0.75
195.2888888888889,0.14295858854182078,100.0,25.822222222222223,0.2789481118576788,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.35,0.8
195.2888888888889,0.14292038457984088,100.0,25.822222222222223,0.28085605986136947,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.35,0.85
195.2888888888889,0.1428653251361706,100.0,25.822222222222223,0.27378690463738464,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.35,0.9
195.2888888888889,0.14302415050723347,100.0,25.822222222222223,0.27027417242370644,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.4,0.7
195.2888888888889,0.14302621536776008,100.0,25.822222222222223,0.275653710353384,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.4,0.75
195.2888888888889,0.14295858854182078,100.0,25.822222222222223,0.2789481118576788,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.4,0.8
195.2888888888889,0.14292038457984088,100.0,25.822222222222223,0.28085605986136947,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.4,0.85
195.2888888888889,0.1428653251361706,100.0,25.822222222222223,0.27378690463738464,38,16,0.0,0.0,0.0,0.1,SPH+CPI,1,1050,100,0.4,,,,0.4,0.9
95.01818181818182,0.11096976800089503,100.0,15.036363636363637,0.18572096686372103,24,26,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.2,0.7
95.01818181818182,0.11093044255402103,100.0,15.036363636363637,0.19456279183931685,24,26,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.2,0.75
95.01818181818182,0.11090044637644594,100.0,15.036363636363637,0.19652539302049205,24,26,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.2,0.8
95.01818181818182,0.10904912204826654,100.0,15.036363636363637,0.19197299073036025,24,26,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.2,0.85
95.01818181818182,0.10776758301126133,100.0,15.036363636363637,0.18520722108414897,24,26,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.2,0.9
96.77777777777777,0.1121788041086557,100.0,15.314814814814815,0.1917977299986833,24,25,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.25,0.7
96.77777777777777,0.11213875041276554,100.0,15.314814814814815,0.20080329247382722,24,25,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.25,0.75
96.77777777777777,0.11210819875042051,100.0,15.314814814814815,0.2028022381213205,24,25,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.25,0.8
96.77777777777777,0.11022259063838595,100.0,15.314814814814815,0.1981655320850751,24,25,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.25,0.85
96.77777777777777,0.10891731939699174,100.0,15.314814814814815,0.19127447040837844,24,25,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.25,0.9
116.13333333333334,0.10830078025361518,100.0,18.377777777777776,0.23937468420627905,24,16,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.3,0.7
116.13333333333334,0.10830294788396205,100.0,18.377777777777776,0.24908545683733818,24,16,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.3,0.75
116.13333333333334,0.10826628588914801,100.0,18.377777777777776,0.2514841916143301,24,16,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.3,0.8
116.13333333333334,0.10712449163982782,100.0,18.377777777777776,0.24683505134769998,24,16,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.3,0.85
116.13333333333334,0.10717895932186222,100.0,18.377777777777776,0.24018861772662028,24,16,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.3,0.9
118.77272727272727,0.10963166018001408,100.0,18.795454545454547,0.2501180482412702,24,15,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.35,0.7
118.77272727272727,0.10963387707468703,100.0,18.795454545454547,0.2600495202503079,24,15,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.35,0.75
118.77272727272727,0.10959638185271812,100.0,18.795454545454547,0.26250277172677694,24,15,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.35,0.8
118.77272727272727,0.10842863773409518,100.0,18.795454545454547,0.25774796918135984,24,15,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.35,0.85
118.77272727272727,0.10848434331799402,100.0,18.795454545454547,0.25095048025071015,24,15,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.35,0.9
137.52631578947367,0.11021435732254829,100.0,21.763157894736842,0.28679680820520587,24,9,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.4,0.7
137.52631578947367,0.11020775060138926,100.0,21.763157894736842,0.29384568727187577,24,9,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.4,0.75
137.52631578947367,0.11016433508121472,100.0,21.763157894736842,0.29668629424462933,24,9,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.4,0.8
137.52631578947367,0.11010872749390889,100.0,21.763157894736842,0.29795051276095047,24,9,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.4,0.85
137.52631578947367,0.11008083450793536,100.0,21.763157894736842,0.28903192484921747,24,9,0.0,0.0,0.0,0.15,SPH+CPI,1,1050,100,0.4,,,,0.4,0.9
69.9423076923077,0.08844377131557718,100.0,10.98076923076923,0.16464801689104974,14,23,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.2,0.7
69.9423076923077,0.08844608444935634,100.0,10.98076923076923,0.1716296802925063,14,23,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.2,0.75
69.9423076923077,0.0884262928811985,100.0,10.98076923076923,0.17306213329108422,14,23,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.2,0.8
69.9423076923077,0.08767459877843878,100.0,10.98076923076923,0.16957891266055836,14,23,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.2,0.85
69.9423076923077,0.08626926886287355,100.0,10.98076923076923,0.1629646253469671,14,23,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.2,0.9
75.77083333333333,0.08759280280792799,100.0,11.895833333333334,0.1817371826281979,14,19,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.25,0.7
75.77083333333333,0.08759614254160757,100.0,11.895833333333334,0.18944594132120404,14,19,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.25,0.75
75.77083333333333,0.08757470167610325,100.0,11.895833333333334,0.19099776540299682,14,19,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.25,0.8
75.77083333333333,0.08672055712277728,100.0,11.895833333333334,0.18746086822008656,14,19,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.25,0.85
75.77083333333333,0.08524740960726714,100.0,11.895833333333334,0.1803145880757049,14,19,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.25,0.9
82.6590909090909,0.0894543111052199,100.0,12.977272727272727,0.20944111070638247,14,15,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.3,0.7
82.6590909090909,0.08945795445105215,100.0,12.977272727272727,0.21785066564420738,14,15,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.3,0.75
82.6590909090909,0.08943456441595651,100.0,12.977272727272727,0.21954356464252678,14,15,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.3,0.8
82.6590909090909,0.08850277035778274,100.0,12.977272727272727,0.21568513135207923,14,15,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.3,0.85
82.6590909090909,0.08855332972101787,100.0,12.977272727272727,0.2095489125035046,14,15,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.3,0.9
84.5813953488372,0.09037785174738631,100.0,13.279069767441861,0.21973819080032939,14,14,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.35,0.7
84.5813953488372,0.09038157982219143,100.0,13.279069767441861,0.22834331678321998,14,14,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.35,0.75
84.5813953488372,0.09035764583279124,100.0,13.279069767441861,0.23007558552568633,14,14,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.35,0.8
84.5813953488372,0.0894041821453576,100.0,13.279069767441861,0.2261274212284842,14,14,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.35,0.85
84.5813953488372,0.08945591730773775,100.0,13.279069767441861,0.21984849961598918,14,14,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.35,0.9
98.29729729729729,0.08960424946376118,100.0,15.432432432432432,0.256466147278305,14,8,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.4,0.7
98.29729729729729,0.08959916050286844,100.0,15.432432432432432,0.2618956892620913,14,8,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.4,0.75
98.29729729729729,0.08957134532599793,100.0,15.432432432432432,0.26390886644928185,14,8,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.4,0.8
98.29729729729729,0.08952851245469486,100.0,15.432432432432432,0.26488265638752917,14,8,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.4,0.85
98.29729729729729,0.08951272403997888,100.0,15.432432432432432,0.2567246268876618,14,8,0.0,0.0,0.0,0.2,SPH+CPI,1,1050,100,0.4,,,,0.4,0.9
62.16,0.08138429893842382,100.0,9.86,0.15493039042425127,11,21,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.2,0.7
62.16,0.08138733223606426,100.0,9.86,0.16152167685043253,11,21,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.2,0.75
62.16,0.08137295528740436,100.0,9.86,0.16267687287856775,11,21,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.2,0.8
62.16,0.08077443830077403,100.0,9.86,0.1600767932063211,11,21,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.2,0.85
62.16,0.07933123398126729,100.0,9.86,0.15333848663404476,11,21,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.2,0.9
66.12765957446808,0.08063911882836432,100.0,10.48936170212766,0.16778318997138877,11,18,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.25,0.7
66.12765957446808,0.08064319732074995,100.0,10.48936170212766,0.17494357809261465,11,18,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.25,0.75
66.12765957446808,0.080627902694516,100.0,10.48936170212766,0.17617251003743936,11,18,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.25,0.8
66.12765957446808,0.07997085435537589,100.0,10.48936170212766,0.17352728068406692,11,18,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.25,0.85
66.12765957446808,0.07845648423803667,100.0,10.48936170212766,0.16645376604801593,11,18,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.25,0.9
74.0,0.08273017078870686,100.0,11.738095238095237,0.20319999262257765,11,13,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.3,0.7
74.0,0.08273473481590031,100.0,11.738095238095237,0.21121280790109226,11,13,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.3,0.75
74.0,0.08271761940082899,100.0,11.738095238095237,0.21258804126791989,11,13,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.3,0.8
74.0,0.08198235102131506,100.0,11.738095238095237,0.20962790365819367,11,13,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.3,0.85
74.0,0.08202426285969336,100.0,11.738095238095237,0.2034510615081612,11,13,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.3,0.9
75.8048780487805,0.08353475877155182,100.0,12.024390243902438,0.21384714691418524,11,12,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.35,0.7
75.8048780487805,0.0835394341164817,100.0,12.024390243902438,0.22205539671168803,11,12,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.35,0.75
75.8048780487805,0.0835219012522623,100.0,12.024390243902438,0.22346417235575536,11,12,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.35,0.8
75.8048780487805,0.08276869949763828,100.0,12.024390243902438,0.22043183626774304,11,12,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.35,0.85
75.8048780487805,0.08281163357597701,100.0,12.024390243902438,0.2141043394311245,11,12,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.35,0.9
86.33333333333333,0.08252430896316246,100.0,13.694444444444445,0.2466463898660282,11,7,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.4,0.7
86.33333333333333,0.08251995036239784,100.0,13.694444444444445,0.2512966920280673,11,7,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.4,0.75
86.33333333333333,0.08249998237814797,100.0,13.694444444444445,0.25290113095603295,11,7,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.4,0.8
86.33333333333333,0.08246329681707819,100.0,13.694444444444445,0.25373516400499474,11,7,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.4,0.85
86.33333333333333,0.08245367764254377,100.0,13.694444444444445,0.24586523436833593,11,7,0.0,0.0,0.0,0.25,SPH+CPI,1,1050,100,0.4,,,,0.4,0.9
53.104166666666664,0.07371350278190891,100.0,8.479166666666666,0.1374380811832823,8,19,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.2,0.7
53.104166666666664,0.07371815009581788,100.0,8.479166666666666,0.14375174922767678,8,19,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.2,0.75
53.104166666666664,0.07370963898494741,100.0,8.479166666666666,0.14460658353783243,8,19,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.2,0.8
53.104166666666664,0.07329696851179208,100.0,8.479166666666666,0.14284494398697523,8,19,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.2,0.85
53.104166666666664,0.0717756984140856,100.0,8.479166666666666,0.13621264645540276,8,19,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.2,0.9
55.41304347826087,0.07341567616757408,100.0,8.847826086956522,0.14699673086082604,8,17,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.25,0.7
55.41304347826087,0.07342052553860953,100.0,8.847826086956522,0.15358490621149853,8,17,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.25,0.75
55.41304347826087,0.07341164437944035,100.0,8.847826086956522,0.15447690723079138,8,17,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.25,0.8
55.41304347826087,0.07296026165510285,100.0,8.847826086956522,0.15276211387345837,8,17,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.25,0.85
55.41304347826087,0.07140287664889847,100.0,8.847826086956522,0.14576452846349156,8,17,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.25,0.9
62.170731707317074,0.07467682175368227,100.0,9.926829268292684,0.1807424239290484,8,12,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.3,0.7
62.170731707317074,0.07468226251142934,100.0,9.926829268292684,0.18813403529809555,8,12,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.3,0.75
62.170731707317074,0.0746722982840688,100.0,9.926829268292684,0.1891348169294973,8,12,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.3,0.8
62.170731707317074,0.0741658688860316,100.0,9.926829268292684,0.18721090243102614,8,12,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.3,0.85
62.170731707317074,0.07419747821387139,100.0,9.926829268292684,0.18114111922943008,8,12,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.3,0.9
63.725,0.07530019071022274,100.0,10.175,0.191094317860608,8,11,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.35,0.7
63.725,0.0753057674869135,100.0,10.175,0.19867071951388127,8,11,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.35,0.75
63.725,0.07529555415386893,100.0,10.175,0.19969652068606808,8,11,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.35,0.8
63.725,0.07477646402088081,100.0,10.175,0.1977245083251351,8,11,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.35,0.85
63.725,0.0748088635819166,100.0,10.175,0.19150298054349918,8,11,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.35,0.9
70.80555555555556,0.07429994581855014,100.0,11.305555555555555,0.21739837480366767,8,7,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.4,0.7
70.80555555555556,0.07429645893793843,100.0,11.305555555555555,0.22111861653329898,8,7,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.4,0.75
70.80555555555556,0.07428511079011114,100.0,11.305555555555555,0.22225839561350658,8,7,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.4,0.8
70.80555555555556,0.07425576234125533,100.0,11.305555555555555,0.22292562205267608,8,7,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.4,0.85
70.80555555555556,0.07425275097397792,100.0,11.305555555555555,0.21557040420977763,8,7,0.0,0.0,0.0,0.3,SPH+CPI,1,1050,100,0.4,,,,0.4,0.9
45.020833333333336,0.0703272341774291,100.0,7.5,0.12623330910351024,7,19,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.2,0.7
45.020833333333336,0.07033253528145277,100.0,7.5,0.13184943182359884,7,19,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.2,0.75
45.020833333333336,0.07033048904789922,100.0,7.5,0.13235577124793596,7,19,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.2,0.8
45.020833333333336,0.06992332140890438,100.0,7.5,0.1304690267397344,7,19,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.2,0.85
45.020833333333336,0.06840700716664062,100.0,7.5,0.1242227630534823,7,19,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.2,0.9
46.97826086956522,0.06988217849333428,100.0,7.826086956521739,0.1353047947775856,7,17,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.25,0.7
46.97826086956522,0.06988771008014158,100.0,7.826086956521739,0.14116509674637367,7,17,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.25,0.75
46.97826086956522,0.0698855748799118,100.0,7.826086956521739,0.1416934509282907,7,17,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.25,0.8
46.97826086956522,0.06943993424339392,100.0,7.826086956521739,0.1398481132676419,7,17,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.25,0.85
46.97826086956522,0.06788772056460805,100.0,7.826086956521739,0.13325334578322673,7,17,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.25,0.9
54.025,0.07129402205548188,100.0,9.0,0.1791069246982148,7,11,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.3,0.7
54.025,0.07130038338031028,100.0,9.0,0.18584627196232106,7,11,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.3,0.75
54.025,0.07129792790004603,100.0,9.0,0.18645387927152562,7,11,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.3,0.8
54.025,0.07078544116805047,100.0,9.0,0.1843317409617795,7,11,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.3,0.85
54.025,0.07082378775561755,100.0,9.0,0.178573453794528,7,11,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.3,0.9
55.41025641025641,0.07184663637762083,100.0,9.23076923076923,0.18968231592979296,7,10,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.35,0.7
55.41025641025641,0.07185316081334224,100.0,9.23076923076923,0.19659446696990193,7,10,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.35,0.75
55.41025641025641,0.0718506423720456,100.0,9.23076923076923,0.1972176539537015,7,10,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.35,0.8
55.41025641025641,0.07132501495461424,100.0,9.23076923076923,0.1950411018411414,7,10,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.35,0.85
55.41025641025641,0.07136434478801637,100.0,9.23076923076923,0.18913516628498597,7,10,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.35,0.9
61.74285714285714,0.07042312113674593,100.0,10.285714285714286,0.21657654570770407,7,6,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.4,0.7
61.74285714285714,0.07042043125741689,100.0,10.285714285714286,0.2194464464705625,7,6,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.4,0.75
61.74285714285714,0.07041762499425776,100.0,10.285714285714286,0.2201408548239392,7,6,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.4,0.8
61.74285714285714,0.07039498476228327,100.0,10.285714285714286,0.22065557236272706,7,6,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.4,0.85
61.74285714285714,0.07039868395769083,100.0,10.285714285714286,0.21361962328361375,7,6,0.0,0.0,0.0,0.35,SPH+CPI,1,1050,100,0.4,,,,0.4,0.9
45.020833333333336,0.0703272341774291,100.0,7.5,0.12623330910351024,7,19,0.0,0.0,0.0,0.4,SPH+CPI,1,1050,100,0.4,,,,0.2,0.7
45.020833333333336,0.07033253528145277,100.0,7.5,0.13184943182359884,7,19,0.0,0.0,0.0,0.4,SPH+CPI,1,1050,100,0.4,,,,0.2,0.75
